,individual_wikidata_id,individual_name,birthyear,meta_occupation,region_name
32242,Q55678357,Johann Just Christian Grahn,1758.0,theologian,Northwestern Europe | Western Europe | German world | Germany
32243,Q55678416,Jeremias Sterky,1656.0,theologian,Northwestern Europe | Western Europe | German world | Germany
32244,Q55678445,Ferdinand Lidl,1829.0,geologist,Northwestern Europe | Western Europe | German world | Austria
32245,Q55678461,Andreas Christian Petersen,1721.0,theologian,Northwestern Europe | Western Europe | German world | Germany
32246,Q55678477,Henri Jurain,1709.0,mathematician,Northwestern Europe | Western Europe | France | Northern France
32247,Q55678577,Johann Jakob Zeller,1626.0,theologian,Northwestern Europe | Western Europe | German world | Germany
32248,Q55678608,Christian Hieronymus Kramer,1721.0,theologian,Northwestern Europe | Western Europe | German world | Germany
32249,Q5567864,Gaston du Fresne de Beaucourt,1833.0,historian,Northwestern Europe | Western Europe | France | Northern France
32250,Q55678644,Michael I. Linda,1674.0,theologian,Northwestern Europe | Western Europe | German world | Germany
32251,Q55678646,Gustav Peter Samuel Mähl,1789.0,chemist,Northwestern Europe | Western Europe | German world | Germany
32252,Q55678711,Wilhelm Woeniger,1782.0,theologian,Northwestern Europe | Western Europe | German world | Germany
32253,Q55678762,Charles Augustin Coquerel,1797.0,astronomer,Northwestern Europe | Western Europe | France | Northern France
32254,Q55678834,Franz Molindes,1678.0,theologian,Northwestern Europe | Western Europe | German world | Austria
32255,Q55678846,Émile Lambin,1835.0,archeologist | archeologist | historian | historian,Northwestern Europe | Western Europe | France | Northern France
32256,Q55678863,Justus Heinrich Schütte,1717.0,theologian,Northwestern Europe | Western Europe | German world | Germany
32257,Q55678880,Reinhold Albers,1835.0,theologian,Northwestern Europe | Western Europe | German world | Germany
32258,Q55678922,Johann Baptist Amos,1688.0,theologian,Northwestern Europe | Western Europe | German world | Germany
32259,Q55678975,Michiel Fortgens,1663.0,theologian,Northwestern Europe | Western Europe | Low countries | Netherlands
32260,Q55678999,Franz de Benedictis,1721.0,historian,Northwestern Europe | Western Europe | German world | Germany
32261,Q55679143,Franz Adam Karl Krauß,1843.0,theologian,Northwestern Europe | Western Europe | German world | Germany
32262,Q55679212,Gerard Johan Nahuys,1738.0,theologian,Northwestern Europe | Western Europe | Low countries | Netherlands
32263,Q55679606,Franz Kauffer,1744.0,theologian,Northwestern Europe | Western Europe | German world | Austria
32264,Q55679607,Benjamin Holtzapffel,1688.0,theologian,Northwestern Europe | Western Europe | German world | Germany
32265,Q55679632,Franz Kornheisl,1829.0,theologian,Northwestern Europe | Western Europe | German world | Austria
32266,Q55679710,Johann Jakob Veith,1631.0,theologian,Northwestern Europe | Western Europe | German world | Switzerland
32267,Q55679812,Peter van Emster,1803.0,theologian,Northwestern Europe | Western Europe | Belgium | Low countries
32268,Q55679923,Christoph Theophil Christoff,1745.0,theologian,Northwestern Europe | Western Europe | German world | Germany
32269,Q55679926,Johann Wilhelm Claudi,1651.0,theologian,Northwestern Europe | Western Europe | German world | Germany
32270,Q55679928,Hieronymus Daniel Schleissner,1726.0,theologian,Northwestern Europe | Western Europe | German world | Germany
32271,Q55679933,Theophil Heinrich Ludwig Bollmann,1773.0,theologian,Northwestern Europe | Western Europe | German world | Germany
32272,Q55679935,Melchior Baldauf,1626.0,theologian,Northwestern Europe | Western Europe | German world | Germany
32273,Q55679940,Johann Ludwig Pensel,1676.0,theologian,Northwestern Europe | Western Europe | German world | Germany
32274,Q55679941,Georg Heerburger,1651.0,theologian,Northwestern Europe | Western Europe | German world | Germany
32275,Q55679944,Johann Gottlieb Ezler,1662.0,theologian,Eastern Europe | Central Europe
32276,Q55679946,Theodosius Göbel,1637.0,theologian,Northwestern Europe | Western Europe | German world | Germany
32277,Q55679949,Samuel Koenraad de Bruine,1700.0,theologian,Northwestern Europe | Western Europe | Low countries | Netherlands
32278,Q55679952,Johann Kreiselmann,1574.0,theologian,Northwestern Europe | Western Europe | German world | Germany
32279,Q55679956,Wilhelm August Klepperbein,1704.0,theologian,Northwestern Europe | Western Europe | Low countries | Netherlands
32280,Q55679965,Rudolphus Petri,1586.0,theologian,Northwestern Europe | Western Europe | Low countries | Netherlands
32281,Q55679967,Johann Friedrich Petri,1751.0,theologian,Northwestern Europe | Western Europe | German world | Germany
32282,Q55679968,August Christoph Wilhelm Ludwig Müller,1799.0,theologian,Northwestern Europe | Western Europe | German world | Germany
32283,Q55679972,Georg Michahelles,1651.0,theologian,Northwestern Europe | Western Europe | German world | Germany
32284,Q55679974,Johann Lipp,1554.0,theologian,Northwestern Europe | Western Europe | France | Northern France
32285,Q55679975,Johann Matthias Liebrecht,1738.0,theologian,Northwestern Europe | Western Europe | German world | Germany
32286,Q55679977,Jeremias Schelhammer,1567.0,theologian,Northwestern Europe | Western Europe | German world | Germany
32287,Q55679978,Heinrich Matthias Sachtleben,1796.0,theologian,Northwestern Europe | Western Europe | German world | Germany
32288,Q55679979,Melchior Schäffer,1682.0,theologian,Northwestern Europe | Western Europe | German world | Germany
32289,Q55679980,Johann Esaias Schnee,1640.0,theologian,Northwestern Europe | Western Europe | German world | Germany
32290,Q55679982,Ehrenreich Reichard,1712.0,theologian,Northwestern Europe | Western Europe | German world | Germany
32291,Q55679985,Justus Rösner,1590.0,theologian,Northwestern Europe | Western Europe | German world | Germany
32292,Q55679986,Hieronymus Conrad Wagner,1739.0,theologian,Northwestern Europe | Western Europe | German world | Germany
32293,Q55679990,Moritz Rothe,1800.0,theologian,Northwestern Europe | Western Europe | German world | Germany
32294,Q55679992,Peter Zeller,1655.0,theologian,Northwestern Europe | Western Europe | German world | Switzerland
32295,Q55679998,Gottfried Jalufky,1678.0,theologian,Eastern Europe | Central Europe
32296,Q55680000,Michael Gerhard Feyga,1705.0,theologian,Northwestern Europe | Western Europe | German world | Germany
32297,Q55680001,Johann Philipp Bartenstein,1650.0,philosopher,Northwestern Europe | Western Europe | France | Northern France
32298,Q55680002,Tobias Martin Zornickel,1724.0,theologian,Northwestern Europe | Western Europe | German world | Germany
32299,Q55680003,Christian Focke,1774.0,mathematician,Northwestern Europe | Western Europe | German world | Germany
32300,Q55680065,Christoph Rößler,1622.0,theologian,Northwestern Europe | Western Europe | German world | Germany
32301,Q55680066,Theodor Mairhofer,1814.0,historian,Western Europe | Northern Italy | Italy | Southwestern Europe
32302,Q55680174,J. Ehni,1827.0,theologian,Northwestern Europe | Western Europe | German world | Switzerland
32303,Q55680224,Karl Rhamm,1842.0,anthropologist,Northwestern Europe | Western Europe | German world | Austria
32304,Q55680239,Ludwig Karl Moser,1845.0,anatomist,Western Europe | Northern Italy | Italy | Southwestern Europe
32305,Q55680254,Alfons Müllner,1840.0,archeologist,Northwestern Europe | Western Europe | German world | Austria
32306,Q55680261,Friedrich Eduard Theodor Bruhns,1809.0,geographer,Northwestern Europe | Western Europe | German world | Germany
32307,Q55680278,Didericus Adrianus Walraven,1732.0,theologian,Northwestern Europe | Western Europe | Low countries | Netherlands
32308,Q55680411,Romolo Federici,1823.0,historian,Northwestern Europe | Western Europe | Southern France | France
32309,Q55680422,Georg Studemund,1788.0,theologian,Northwestern Europe | Western Europe | German world | Germany
32310,Q55680428,Johann Baptist Planck,1696.0,mathematician,Northwestern Europe | Western Europe | German world | Germany
32311,Q55680448,Eugen Borgius,1838.0,theologian,Eastern Europe | Slav world
32312,Q55680457,Adolf von Wolfskron,1808.0,archeologist,Northwestern Europe | Western Europe | German world | Austria
32313,Q55680521,Friedrich Kahlow,1782.0,theologian,Eastern Europe | Central Europe
32314,Q55680536,Christianus Justus Heintzelmann,1664.0,theologian,Northwestern Europe | Western Europe | German world | Germany
32315,Q55680577,Hermann van Alphen,1712.0,theologian,Northwestern Europe | Western Europe | German world | Germany
32316,Q55680591,Heinrich Propfe,1842.0,chemist,Northwestern Europe | Western Europe | German world | Germany
32317,Q55680623,Johann Carl Friedrich Hartwig,1778.0,theologian,Northwestern Europe | Western Europe | German world | Germany
32318,Q55680744,Wilhelm Ludwig Bauer,1811.0,theologian,Northwestern Europe | Western Europe | German world | Germany
32319,Q55680789,Dionysius Danegger,1767.0,theologian,Northwestern Europe | Western Europe | German world | Germany
32320,Q55680897,Georg Matthias Wüstney,1756.0,theologian,Northwestern Europe | Western Europe | German world | Germany
32321,Q55680936,Isaac Henry Hacker,1848.0,theologian,Northern India | Indian world
32322,Q55680955,Hektor Zollikofer,1799.0,theologian,Northwestern Europe | Western Europe | German world | Switzerland
32323,Q55680968,Alfred Schreckenbach,1836.0,theologian,Northwestern Europe | Western Europe | German world | Germany
32324,Q55681014,Johann Peter Baltzer,1840.0,theologian,Northwestern Europe | Western Europe | German world | Germany
32325,Q55681068,Jan Zahrádka,1501.0,mathematician,Eastern Europe | Central Europe
32326,Q55681084,Aloys <de> Billieux,1758.0,theologian,Northwestern Europe | Western Europe | German world | Switzerland
32327,Q55681090,Hermenegild Maria Griner,1726.0,theologian,Northwestern Europe | Western Europe | German world | Austria
32328,Q55681261,Christian Stephan Siegmund Kahle,1731.0,theologian,Northwestern Europe | Western Europe | German world | Germany
32329,Q55681347,Johannes Petrus Mommen,1774.0,theologian,Northwestern Europe | Western Europe | German world | Germany
32330,Q55681365,Johann Ernst Zimmermann,1685.0,theologian,Northwestern Europe | Western Europe | German world | Germany
32331,Q55681511,Carl Sterneck zu Ehrenstein,1813.0,musicologist,Northwestern Europe | Western Europe | German world | Austria
32332,Q55681522,Johann Ludwig Cramer,1675.0,theologian,Northwestern Europe | Western Europe | German world | Germany
32333,Q55681533,Christian Nathan Johann Lucä,1715.0,theologian,Northwestern Europe | Western Europe | German world | Germany
32334,Q55681535,Johann Philipp Ehrlich,1662.0,theologian,Northwestern Europe | Western Europe | German world | Germany
32335,Q55681556,Karl Eduard Lebrecht Pomtow,1819.0,historian | historian,Eastern Europe | Central Europe
32336,Q55681573,Erwin Kayser,1824.0,mathematician,Northwestern Europe | Western Europe | German world | Germany
32337,Q55681620,Romuald Terhaag,1832.0,theologian,Northwestern Europe | Western Europe | German world | Germany
32338,Q55681627,Kornelius Lindner,1694.0,mathematician,Northwestern Europe | Western Europe | German world | Germany
32339,Q55681646,Friedrich Wilhelm Fuss,1804.0,chemist,Northwestern Europe | Western Europe | German world | Germany
32340,Q55681654,Friedrich Filitz,1804.0,musicologist,Northwestern Europe | Western Europe | German world | Germany
32341,Q55681702,Nicolas Raedlé,1820.0,theologian,Northwestern Europe | Western Europe | German world | Switzerland
32342,Q55681744,Josef Punkes,1835.0,theologian,Northwestern Europe | Western Europe | German world | Germany
32343,Q55681784,Feliks Józef von Strzelecki,1823.0,physicist,Eastern Europe | Slav world
32344,Q55681848,František Jan Svoboda,1778.0,philosopher,Eastern Europe | Central Europe
32345,Q55681850,Otto Konrad Christiani,1767.0,theologian,Northwestern Europe | Western Europe | German world | Germany
32346,Q55681853,August Swoboda,1795.0,musicologist,Northwestern Europe | Western Europe | German world | Austria
32347,Q55681902,Joachim Siefert,1734.0,theologian,Northwestern Europe | Western Europe | German world | Germany
32348,Q55681909,Leopold Eger,1837.0,anatomist,Northwestern Europe | Western Europe | German world | Austria
32349,Q55682337,Franz Gehle,1841.0,historian,Northwestern Europe | Western Europe | German world | Germany
32350,Q55682395,Anton Josef Ignaz Liehs,1797.0,theologian,Northwestern Europe | Western Europe | German world | Germany
32351,Q55682415,August Viktor Müller,1849.0,theologian,Northwestern Europe | Western Europe | German world | Germany
32352,Q55682568,Johann Leonhard Bildstein,1601.0,theologian,Northwestern Europe | Western Europe | German world | Germany
32353,Q55682617,Camille de Mensignac,1850.0,archeologist,Northwestern Europe | Western Europe | Southern France | France
32354,Q55682729,Joannes Tideman,1807.0,theologian,Northwestern Europe | Western Europe | Low countries | Netherlands
32355,Q55682821,Anton Georg Braunhofer,1780.0,anatomist,Northwestern Europe | Western Europe | German world | Austria
32356,Q55683085,Anton Choulant,1798.0,chemist,Northwestern Europe | Western Europe | German world | Germany
32357,Q55683125,Christian Gottlob König,1715.0,theologian,Eastern Europe | Central Europe
32358,Q5568317,Peter Willemoes Becker,1808.0,historian,Northwestern Europe | Western Europe | Denmark | Nordic countries
32359,Q55683171,Friedrich Wilhelm Siegfried,1734.0,geologist,Northwestern Europe | Western Europe | German world | Germany
32360,Q55683187,Johannes Renatus Eugenius van Laer,1818.0,geologist,Northwestern Europe | Western Europe | Low countries | Netherlands
32361,Q55683211,Nicol. August Hiesebock,1716.0,theologian,Northwestern Europe | Western Europe | German world | Germany
