,wikidata_id,meta_occupation
29085,Q9074850,botanist
29086,Q907550,chemist
29087,Q907606,chemist
29088,Q90780,physicist
29089,Q90780,mathematician
29090,Q907806,botanist
29091,Q907886,chemist
29092,Q907994,chemist
29093,Q907994,geologist
29094,Q90806,musicologist
29095,Q90806,historian
29096,Q90806,theologian
29097,Q908116,physicist
29098,Q908116,geologist
29099,Q908133,chemist
29100,Q90821,archeologist
29101,Q90821,historian
29102,Q908230,chemist
29103,Q90825,paleontologist
29104,Q90825,botanist
29105,Q908288,physicist
29106,Q90829,political scientist
29107,Q90829,historian
29108,Q908298,chemist
29109,Q908298,botanist
29110,Q90830,botanist
29111,Q90834,theologian
29112,Q90834583,zoologist
29113,Q90840,archeologist
29114,Q90840,linguist
29115,Q908581,chemist
29116,Q908581,botanist
29117,Q908586,chemist
29118,Q9086108,economist
29119,Q908655,chemist
29120,Q90894,anatomist
29121,Q90898,zoologist
29122,Q90899,archeologist
29123,Q90899,historian
29124,Q90899,linguist
29125,Q909001,anthropologist
29126,Q909001,historian
29127,Q909001,linguist
29128,Q909046,chemist
29129,Q90912,mathematician
29130,Q90912,theologian
29131,Q909125,botanist
29132,Q90914618,botanist
29133,Q909150,physicist
29134,Q909150,chemist
29135,Q909150,mathematician
29136,Q90918,zoologist
29137,Q90918,paleontologist
29138,Q90918,geologist
29139,Q90920529,botanist
29140,Q90922,mathematician
29141,Q90922,theologian
29142,Q9093223,botanist
29143,Q9093364,astronomer
29144,Q9093364,geographer
29145,Q9093478,astronomer
29146,Q90937,anatomist
29147,Q90940,physicist
29148,Q9095,physicist
29149,Q9095,mathematician
29150,Q9096002,botanist
29151,Q9096066,botanist
29152,Q90987876,botanist
29153,Q909885,physicist
29154,Q909885,chemist
29155,Q909899,chemist
29156,Q91005,astronomer
29157,Q91005,mathematician
29158,Q91005,geographer
29159,Q910075,physicist
29160,Q910075,chemist
29161,Q910085,chemist
29162,Q910092,geologist
29163,Q910092,astronomer
29164,Q910092,chemist
29165,Q910092,mathematician
29166,Q91011237,botanist
29167,Q91012862,botanist
29168,Q91013299,botanist
29169,Q910206,chemist
29170,Q910247,physicist
29171,Q910247,chemist
29172,Q91036,mathematician
29173,Q91039,geologist
29174,Q91044,zoologist
29175,Q91045731,linguist
29176,Q91055114,physicist
29177,Q9106,physicist
29178,Q9106,chemist
29179,Q9106,economist
29180,Q91064136,chemist
29181,Q91065,philosopher
29182,Q91065,mathematician
29183,Q91086,mathematician
29184,Q91086,geographer
29185,Q910954,geographer
29186,Q91110573,zoologist
29187,Q91124,archeologist
29188,Q91124,historian
29189,Q91124640,historian
29190,Q91124640,linguist
29191,Q91164,paleontologist
29192,Q91164,geologist
29193,Q91166,economist
29194,Q91179,anatomist
29195,Q91211,chemist
29196,Q91214,astronomer
29197,Q91229,mathematician
29198,Q91229,economist
29199,Q91231707,botanist
29200,Q91236495,botanist
29201,Q91250045,botanist
29202,Q913253,zoologist
29203,Q91339,historian
29204,Q91339,linguist
29205,Q91339691,botanist
29206,Q9134370,zoologist
29207,Q9134370,botanist
29208,Q91380,mathematician
29209,Q91380,historian
29210,Q91380,meteorologist
29211,Q91386,mathematician
29212,Q91389,astronomer
29213,Q91390,mathematician
29214,Q91390,historian
29215,Q9139376,anatomist
29216,Q91394,mathematician
29217,Q9139708,astronomer
29218,Q9140974,chemist
29219,Q9141039,chemist
29220,Q9141070,linguist
29221,Q91439245,geographer
29222,Q9145175,geologist
29223,Q91453,mathematician
29224,Q9146036,geographer
29225,Q9146378,anatomist
29226,Q91473,chemist
29227,Q9147547,zoologist
29228,Q9148785,geologist
29229,Q9148868,mathematician
29230,Q9148909,botanist
29231,Q91498,anthropologist
29232,Q91498,botanist
29233,Q91515,zoologist
29234,Q9152047,astronomer
29235,Q9152047,mathematician
29236,Q9152047,linguist
29237,Q9152388,economist
29238,Q91535,philosopher
29239,Q91535,sociologist
29240,Q91535,economist
29241,Q9153812,physicist
29242,Q91545,theologian
29243,Q91545,geographer
29244,Q91553,astronomer
29245,Q9156545,philosopher
29246,Q9156545,mathematician
29247,Q9156545,historian
29248,Q9156671,botanist
29249,Q91569,mathematician
29250,Q91570,physicist
29251,Q91570,mathematician
29252,Q9157060,physicist
29253,Q9157279,economist
29254,Q9157446,astronomer
29255,Q9157608,zoologist
29256,Q91599,astronomer
29257,Q9162063,zoologist
29258,Q9162141,mathematician
29259,Q91646,physicist
29260,Q91646,mathematician
29261,Q91647,astronomer
29262,Q91647,mathematician
29263,Q91650,astronomer
29264,Q91650,mathematician
29265,Q91653,astronomer
29266,Q91653,mathematician
29267,Q91657,astronomer
29268,Q91657,physicist
29269,Q91657,mathematician
29270,Q91661,astronomer
29271,Q91661,physicist
29272,Q91661,mathematician
29273,Q91670,astronomer
29274,Q91670,mathematician
29275,Q91670,botanist
29276,Q91673,physicist
29277,Q91673,mathematician
29278,Q91674,mathematician
29279,Q9168741,astronomer
29280,Q91748013,geographer
29281,Q9176758,zoologist
29282,Q9176758,botanist
29283,Q9182127,botanist
29284,Q91825,chemist
29285,Q91836,economist
29286,Q91838,anatomist
29287,Q91839,anthropologist
29288,Q91839,theologian
29289,Q91844,botanist
29290,Q91849,economist
29291,Q91849,linguist
29292,Q91855,botanist
29293,Q918587,physicist
29294,Q918645,musicologist
29295,Q918672,physicist
29296,Q91878,anatomist
29297,Q918803,botanist
29298,Q918958,physicist
29299,Q918958,mathematician
29300,Q918958,meteorologist
29301,Q918958,linguist
29302,Q9191,physicist
29303,Q9191,astronomer
29304,Q9191,musicologist
29305,Q9191,philosopher
29306,Q9191,mathematician
29307,Q91910,anatomist
29308,Q91918,chemist
29309,Q91918,botanist
29310,Q91924,botanist
29311,Q919406,zoologist
29312,Q919406,botanist
29313,Q91942,anthropologist
29314,Q91942,anatomist
29315,Q91942,zoologist
29316,Q919432,botanist
29317,Q919585,mathematician
29318,Q91968,geologist
29319,Q91979,zoologist
29320,Q91980,botanist
29321,Q91986,economist
29322,Q919862,zoologist
29323,Q91993,archeologist
29324,Q91993,anthropologist
29325,Q91993,historian
29326,Q91993,linguist
29327,Q919950,mathematician
29328,Q919967,historian
29329,Q9201795,economist
29330,Q92018,anthropologist
29331,Q92018,historian
29332,Q92031930,zoologist
29333,Q920389,geographer
29334,Q920389,botanist
29335,Q92047,anatomist
29336,Q92054,chemist
29337,Q920563,historian
29338,Q9206035,theologian
29339,Q9206035,linguist
29340,Q920680,botanist
29341,Q920686,mathematician
29342,Q920730,geologist
29343,Q920730,botanist
29344,Q92076,mathematician
29345,Q92091,linguist
29346,Q920912,philosopher
29347,Q920912,mathematician
29348,Q92097,chemist
29349,Q92097,historian
29350,Q92100,botanist
29351,Q921074,economist
29352,Q921205,economist
29353,Q92127,anatomist
29354,Q921502,physicist
29355,Q921532,astronomer
29356,Q921566,zoologist
29357,Q921572,botanist
29358,Q921856,zoologist
29359,Q921856,botanist
29360,Q921869,astronomer
29361,Q921869,mathematician
29362,Q921891,economist
29363,Q921951,botanist
29364,Q92208,archeologist
29365,Q92208,historian
29366,Q92209009,mathematician
29367,Q92216,botanist
29368,Q92219,philosopher
29369,Q92219,geographer
29370,Q92227,physicist
29371,Q92254,anatomist
29372,Q92254,paleontologist
29373,Q922595,zoologist
29374,Q922838,botanist
29375,Q923032,archeologist
29376,Q923032,anthropologist
29377,Q923032,historian
29378,Q92321,zoologist
29379,Q92345,philosopher
29380,Q92345,anthropologist
29381,Q923476,botanist
29382,Q923557,theologian
29383,Q923557,economist
29384,Q923800,astronomer
29385,Q923800,physicist
29386,Q923800,mathematician
29387,Q923800,theologian
29388,Q92384,pharmacologist
29389,Q92390,pharmacologist
29390,Q92390,chemist
29391,Q924099,astronomer
29392,Q924099,mathematician
29393,Q92410,philosopher
29394,Q92410,chemist
29395,Q92410,linguist
29396,Q92410,botanist
29397,Q924143,zoologist
29398,Q924143,botanist
29399,Q92419974,chemist
29400,Q92420,physicist
29401,Q92420,mathematician
29402,Q924415,historian
29403,Q924522,historian
29404,Q924540,botanist
29405,Q92474,pharmacologist
29406,Q925016,astronomer
29407,Q92503,physicist
29408,Q92506,mathematician
29409,Q92506,historian
29410,Q9250864,epidemiologist
29411,Q9250890,historian
29412,Q9251263,geographer
29413,Q92515,linguist
29414,Q925404,economist
29415,Q9255941,physicist
29416,Q925599,historian
29417,Q925623,physicist
29418,Q925697,musicologist
29419,Q925697,historian
29420,Q9256975,geographer
29421,Q925729,physicist
29422,Q925729,mathematician
29423,Q9258544,botanist
29424,Q925866,botanist
29425,Q9258995,philosopher
29426,Q9259638,chemist
29427,Q9259819,philosopher
29428,Q9259819,mathematician
29429,Q926159,botanist
29430,Q9261826,zoologist
29431,Q9262523,historian
29432,Q9262531,astronomer
29433,Q9262531,meteorologist
29434,Q9262914,physicist
29435,Q9262914,chemist
29436,Q9262914,botanist
29437,Q9263780,economist
29438,Q9263784,anatomist
29439,Q9263784,geologist
29440,Q9264100,mathematician
29441,Q926531,mathematician
29442,Q9267229,botanist
29443,Q926814,historian
29444,Q926814,geographer
29445,Q926970,astronomer
29446,Q926970,physicist
29447,Q926970,mathematician
29448,Q927081,economist
29449,Q927081,botanist
29450,Q927100,archeologist
29451,Q927100,anthropologist
29452,Q92744178,botanist
29453,Q9274841,archeologist
29454,Q9274841,geologist
29455,Q9275297,botanist
29456,Q927667,zoologist
29457,Q927667,botanist
29458,Q927848,mathematician
29459,Q92786753,botanist
29460,Q927871,geographer
29461,Q92795362,botanist
29462,Q928381,zoologist
29463,Q928381,botanist
29464,Q928470,philosopher
29465,Q928470,mathematician
29466,Q928509,astronomer
29467,Q928509,philosopher
29468,Q928554,physicist
29469,Q928567,geographer
29470,Q9286130,mathematician
29471,Q9286130,geographer
29472,Q9286544,physicist
29473,Q9288085,zoologist
29474,Q928954,musicologist
29475,Q9291944,botanist
29476,Q9294,historian
29477,Q9294,economist
29478,Q9294,philosopher
29479,Q9294,sociologist
29480,Q9294,anthropologist
29481,Q92947166,geologist
29482,Q929681,economist
29483,Q929921,mathematician
29484,Q929951,zoologist
29485,Q929977,economist
29486,Q930185,geologist
29487,Q930185,paleontologist
29488,Q930185,botanist
29489,Q930243,anatomist
29490,Q930255,geographer
29491,Q930368,zoologist
29492,Q9303934,zoologist
29493,Q930407,mathematician
29494,Q930525,botanist
29495,Q930547,zoologist
29496,Q930547,botanist
29497,Q93100,physicist
29498,Q93102685,astronomer
29499,Q9310778,archeologist
29500,Q9310778,mathematician
29501,Q9310778,historian
29502,Q9312,physicist
29503,Q9312,philosopher
29504,Q9312,anthropologist
29505,Q9312,mathematician
29506,Q9312466,chemist
29507,Q931272,philosopher
29508,Q931272,mathematician
29509,Q931278,physicist
29510,Q931278,meteorologist
29511,Q93128,anatomist
29512,Q931286,zoologist
29513,Q931339,mathematician
29514,Q931359,astronomer
29515,Q931359,mathematician
29516,Q931384,chemist
29517,Q931384,mathematician
29518,Q931484,mathematician
29519,Q93172620,archeologist
29520,Q93172620,historian
29521,Q931826,botanist
29522,Q932064,mathematician
29523,Q932064,geographer
29524,Q932083,zoologist
29525,Q932083,botanist
29526,Q93227,musicologist
29527,Q932451,botanist
29528,Q932471,paleontologist
29529,Q932471,geologist
29530,Q932702,zoologist
29531,Q932770,zoologist
29532,Q93293032,geologist
29533,Q933058,zoologist
29534,Q93338372,archeologist
29535,Q93348461,historian
29536,Q93394,historian
29537,Q93394,geographer
29538,Q93401,philosopher
29539,Q93401,linguist
29540,Q934143,historian
29541,Q934143,economist
29542,Q9342103,geologist
29543,Q9342158,astronomer
29544,Q9342158,philosopher
29545,Q9342158,mathematician
29546,Q9342282,geologist
29547,Q9342354,astronomer
29548,Q9342354,physicist
29549,Q9342354,mathematician
29550,Q9342437,economist
29551,Q9342825,sociologist
29552,Q9342825,economist
29553,Q9342881,physicist
29554,Q934295,astronomer
29555,Q934295,mathematician
29556,Q934295,botanist
29557,Q934428,astronomer
29558,Q934712,musicologist
29559,Q93474029,mathematician
29560,Q934747,zoologist
29561,Q934747,botanist
29562,Q934876,musicologist
29563,Q934876,historian
29564,Q93496,physicist
29565,Q93496,chemist
29566,Q935,philosopher
29567,Q935,mathematician
29568,Q93520,astronomer
29569,Q93520,physicist
29570,Q93520,mathematician
29571,Q93520,meteorologist
29572,Q93538,astronomer
29573,Q93538,physicist
29574,Q93538,mathematician
29575,Q935498,linguist
29576,Q935498,zoologist
29577,Q935498,botanist
29578,Q9356786,economist
29579,Q93568,zoologist
29580,Q93568,botanist
29581,Q9356914,botanist
29582,Q9358,philosopher
29583,Q9358,musicologist
29584,Q9358,historian
29585,Q9358,linguist
29586,Q9358393,zoologist
29587,Q93588,astronomer
29588,Q93588,mathematician
29589,Q93588,geographer
29590,Q9359712,physicist
29591,Q936059,zoologist
29592,Q936230,meteorologist
29593,Q9363639,archeologist
29594,Q9363639,historian
29595,Q9363639,geographer
29596,Q936580,botanist
29597,Q9368717,chemist
29598,Q93688,zoologist
29599,Q936950,geologist
29600,Q936950,geographer
29601,Q936950,botanist
29602,Q9369754,botanist
29603,Q9370452,economist
29604,Q9372,astronomer
29605,Q9372,philosopher
29606,Q9372,mathematician
29607,Q9372,historian
29608,Q937399,physicist
29609,Q937399,geographer
29610,Q9374468,theologian
29611,Q9374851,anatomist
29612,Q9374851,zoologist
29613,Q9374973,mathematician
29614,Q9375108,chemist
29615,Q9376391,philosopher
29616,Q9376391,theologian
29617,Q9376667,botanist
29618,Q9381,philosopher
29619,Q9381,economist
29620,Q9381844,economist
29621,Q9381880,anthropologist
29622,Q9382043,chemist
29623,Q9382150,economist
29624,Q9382158,chemist
29625,Q938232,zoologist
29626,Q938232,botanist
29627,Q938285,geographer
29628,Q938364,geographer
29629,Q938534,geologist
29630,Q938534,chemist
29631,Q938534,economist
29632,Q938534,botanist
29633,Q938534,zoologist
29634,Q938823,botanist
29635,Q938869,geographer
29636,Q938919,zoologist
29637,Q938919,botanist
29638,Q938934,botanist
29639,Q939061,zoologist
29640,Q9392916,zoologist
29641,Q9394570,chemist
29642,Q9394607,anthropologist
29643,Q9394607,historian
29644,Q9397333,archeologist
29645,Q9397333,historian
29646,Q939889,historian
29647,Q939889,economist
29648,Q93996,physicist
29649,Q93996,philosopher
29650,Q940017,zoologist
29651,Q940017,botanist
29652,Q940150,botanist
29653,Q94016,zoologist
29654,Q94040,philosopher
29655,Q94040,economist
29656,Q940427,mathematician
29657,Q940660,mathematician
29658,Q940660,historian
29659,Q940660,geographer
29660,Q940838,archeologist
29661,Q940838,anthropologist
29662,Q940838,historian
29663,Q940986,botanist
29664,Q94119,sociologist
29665,Q94119,philosopher
29666,Q94119,historian
29667,Q941383,historian
29668,Q941383,geographer
29669,Q941677,zoologist
29670,Q942550,botanist
29671,Q94283,anatomist
29672,Q94283,zoologist
29673,Q942867,archeologist
29674,Q942867,zoologist
29675,Q942867,botanist
29676,Q942880,botanist
29677,Q94302,economist
29678,Q943020,anthropologist
29679,Q943020,linguist
29680,Q94306065,mathematician
29681,Q94306065,theologian
29682,Q943080,physicist
29683,Q943080,chemist
29684,Q94335,historian
29685,Q94335,geographer
29686,Q94346,chemist
29687,Q943523,anatomist
29688,Q943529,philosopher
29689,Q943529,historian
29690,Q943529,botanist
29691,Q943561,mathematician
29692,Q94363,pharmacologist
29693,Q94380,archeologist
29694,Q94380,anthropologist
29695,Q94380,historian
29696,Q944360,anatomist
29697,Q94439760,mathematician
29698,Q94459,physicist
29699,Q944773,musicologist
29700,Q94486,historian
29701,Q945098,botanist
29702,Q945130,botanist
29703,Q945147,geographer
29704,Q94528224,geologist
29705,Q94529584,chemist
29706,Q945425,astronomer
29707,Q945425,mathematician
29708,Q945461,astronomer
29709,Q945461,mathematician
29710,Q945492,anatomist
29711,Q945539,geologist
29712,Q945539,geographer
29713,Q945539,zoologist
29714,Q945539,botanist
29715,Q94578336,geographer
29716,Q945792,zoologist
29717,Q94580222,archeologist
29718,Q945862,astronomer
29719,Q945949,astronomer
29720,Q945949,philosopher
29721,Q946113,botanist
29722,Q946151,botanist
29723,Q946158,archeologist
29724,Q946158,anthropologist
29725,Q946158,paleontologist
29726,Q946158,geologist
29727,Q946268,botanist
29728,Q94642759,mathematician
29729,Q94648511,archeologist
29730,Q946840,historian
29731,Q946840,economist
29732,Q946840,linguist
29733,Q94694133,astronomer
29734,Q94694133,mathematician
29735,Q947133,botanist
29736,Q94729,archeologist
29737,Q94729,anthropologist
29738,Q94729,historian
29739,Q947485,philosopher
29740,Q947485,economist
29741,Q94759394,anatomist
29742,Q94763984,archeologist
29743,Q94765,economist
29744,Q947789,mathematician
29745,Q94779911,historian
29746,Q94782869,historian
29747,Q94785291,chemist
29748,Q94788810,geographer
29749,Q94789010,chemist
29750,Q94791458,theologian
29751,Q94792008,meteorologist
29752,Q947941,musicologist
29753,Q94794510,archeologist
29754,Q94794510,historian
29755,Q94794510,geographer
29756,Q947973,botanist
29757,Q94802002,botanist
29758,Q94803333,linguist
29759,Q94810153,physicist
29760,Q948156,geographer
29761,Q948156,mathematician
29762,Q948156,linguist
29763,Q94818373,archeologist
29764,Q94818373,historian
29765,Q94820034,archeologist
29766,Q948226,astronomer
29767,Q948226,philosopher
29768,Q948226,mathematician
29769,Q948226,geographer
29770,Q94822959,meteorologist
29771,Q948289,theologian
29772,Q94829099,meteorologist
29773,Q94831086,astronomer
29774,Q94831086,mathematician
29775,Q94831095,physicist
29776,Q94833348,geologist
29777,Q94836754,anatomist
29778,Q94837405,physicist
29779,Q94837405,chemist
29780,Q94841356,mathematician
29781,Q94854337,historian
29782,Q94854337,geologist
29783,Q948587,zoologist
29784,Q948587,botanist
29785,Q94860746,astronomer
29786,Q94861139,mathematician
29787,Q948618,geologist
29788,Q948618,zoologist
29789,Q948618,geographer
29790,Q94874405,geologist
29791,Q94879426,theologian
29792,Q94882592,philosopher
29793,Q948840,botanist
29794,Q94884972,mathematician
29795,Q94885899,botanist
29796,Q948995,botanist
29797,Q949025,anthropologist
29798,Q949025,geographer
29799,Q94905074,pharmacologist
29800,Q94915888,physicist
29801,Q949162,philosopher
29802,Q949162,anatomist
29803,Q949230,chemist
29804,Q94930393,geographer
29805,Q94934462,historian
29806,Q94934462,linguist
29807,Q94943958,astronomer
29808,Q94943958,mathematician
29809,Q949492,geographer
29810,Q949667,zoologist
29811,Q949667,botanist
29812,Q949682,botanist
29813,Q95007816,chemist
29814,Q95008423,astronomer
29815,Q95008423,philosopher
29816,Q95008423,mathematician
29817,Q95009016,mathematician
29818,Q950256,musicologist
29819,Q950512,botanist
29820,Q950531,botanist
29821,Q950850,mathematician
29822,Q950987,historian
29823,Q950987,geographer
29824,Q95120861,anthropologist
29825,Q951262,philosopher
29826,Q951262,anthropologist
29827,Q951262,historian
29828,Q951329,astronomer
29829,Q951329,mathematician
29830,Q951355,mathematician
29831,Q95147135,archeologist
29832,Q951479,mathematician
29833,Q95168014,historian
29834,Q95176332,archeologist
29835,Q95176332,historian
29836,Q95181,zoologist
29837,Q95219,historian
29838,Q95219,geographer
29839,Q95221,chemist
29840,Q95222,chemist
29841,Q952220,geographer
29842,Q95233,anthropologist
29843,Q95240,archeologist
29844,Q95240,historian
29845,Q95240,linguist
29846,Q952421,paleontologist
29847,Q95250,geographer
29848,Q95255391,zoologist
29849,Q952751,mathematician
29850,Q95283,paleontologist
29851,Q95283,geologist
29852,Q95288,theologian
29853,Q95288,zoologist
29854,Q953146,astronomer
29855,Q953427,astronomer
29856,Q953473,paleontologist
29857,Q953473,zoologist
29858,Q95361894,chemist
29859,Q95362447,chemist
29860,Q95363192,archeologist
29861,Q95369,astronomer
29862,Q95376,geographer
29863,Q953760,geologist
29864,Q954040,physicist
29865,Q95423,zoologist
29866,Q95461,zoologist
29867,Q95466354,anthropologist
29868,Q95468,zoologist
29869,Q95468,botanist
29870,Q954771,theologian
29871,Q954771,historian
29872,Q954771,botanist
29873,Q954771,philosopher
29874,Q954771,linguist
29875,Q95482,zoologist
29876,Q95483,chemist
29877,Q954880,economist
29878,Q954928,theologian
29879,Q954928,botanist
29880,Q95493,chemist
29881,Q95534,pharmacologist
29882,Q95534,sociologist
29883,Q95535,economist
29884,Q955547,physicist
29885,Q955547,mathematician
29886,Q955620,anatomist
29887,Q955644,zoologist
29888,Q955848,economist
29889,Q955932,zoologist
29890,Q955932,botanist
29891,Q955988,botanist
29892,Q956260,mathematician
29893,Q956348,musicologist
29894,Q95638,musicologist
29895,Q956537,archeologist
29896,Q956537,geographer
29897,Q956547,physicist
29898,Q956547,geographer
29899,Q956548,zoologist
29900,Q95659008,zoologist
29901,Q95674,musicologist
29902,Q95674,botanist
29903,Q956848,zoologist
29904,Q956848,geologist
29905,Q956848,paleontologist
29906,Q956848,botanist
29907,Q95700,philosopher
29908,Q95700,musicologist
29909,Q95700,theologian
29910,Q957069,physicist
29911,Q957069,mathematician
29912,Q957115,botanist
29913,Q957238,mathematician
29914,Q95728,geographer
29915,Q95729,musicologist
29916,Q95729,theologian
29917,Q95730,chemist
29918,Q95740322,geographer
29919,Q95746,astronomer
29920,Q957519,botanist
29921,Q957583,botanist
29922,Q95760,anatomist
29923,Q957648,musicologist
29924,Q95768,astronomer
29925,Q95768,mathematician
29926,Q957681,mathematician
29927,Q95776,chemist
29928,Q957879,botanist
29929,Q95789,astronomer
29930,Q95789,theologian
29931,Q957898,chemist
29932,Q95792,astronomer
29933,Q95792,physicist
29934,Q95792,mathematician
29935,Q957993,botanist
29936,Q958016,economist
29937,Q958268,economist
29938,Q95831,astronomer
29939,Q958431,botanist
29940,Q958979,physicist
29941,Q958979,mathematician
29942,Q958986,geographer
29943,Q959039,astronomer
29944,Q95965,mathematician
29945,Q95965,economist
29946,Q95967,geologist
29947,Q959688,archeologist
29948,Q959688,historian
29949,Q959748,geographer
29950,Q95977,anatomist
29951,Q95979,geographer
29952,Q95982,astronomer
29953,Q95982,mathematician
29954,Q95982,geographer
29955,Q95994,mathematician
29956,Q959953,astronomer
29957,Q96004521,botanist
29958,Q96023274,botanist
29959,Q9602766,anthropologist
29960,Q96050319,astronomer
29961,Q96057,chemist
29962,Q960625,archeologist
29963,Q960625,zoologist
29964,Q960625,geologist
29965,Q960658,anatomist
29966,Q960658,zoologist
29967,Q960658,botanist
29968,Q960669,geologist
29969,Q96089,astronomer
29970,Q96089,physicist
29971,Q96108,zoologist
29972,Q96110,botanist
29973,Q96121826,archeologist
29974,Q96121826,historian
29975,Q96121826,botanist
29976,Q961308,zoologist
29977,Q961355,anthropologist
29978,Q961355,linguist
29979,Q96136,geographer
29980,Q9614008,physicist
29981,Q9614008,mathematician
29982,Q96148,botanist
29983,Q961496,archeologist
29984,Q961502,geologist
29985,Q96155,botanist
29986,Q96168,botanist
29987,Q96169,botanist
29988,Q96170,botanist
29989,Q961753,anatomist
29990,Q961753,zoologist
29991,Q961773,economist
29992,Q9618884,astronomer
29993,Q9618884,historian
29994,Q9618884,geographer
29995,Q961926,astronomer
29996,Q961926,geographer
29997,Q9620002,mathematician
29998,Q96205,theologian
29999,Q96205,botanist
30000,Q9620551,economist
30001,Q962066,botanist
30002,Q96218,anatomist
30003,Q96220,pharmacologist
30004,Q96225,anatomist
30005,Q962271,archeologist
30006,Q962271,anthropologist
30007,Q962271,historian
30008,Q962324,paleontologist
30009,Q962324,geologist
30010,Q96242,chemist
30011,Q96247,pharmacologist
30012,Q96254775,botanist
30013,Q96272,geographer
30014,Q96273365,astronomer
30015,Q962745,zoologist
30016,Q962745,geologist
30017,Q962745,paleontologist
30018,Q962745,botanist
30019,Q962778,archeologist
30020,Q962778,botanist
30021,Q962836,geographer
30022,Q96287,paleontologist
30023,Q96287,botanist
30024,Q96287,geologist
30025,Q96299,zoologist
30026,Q96299,botanist
30027,Q96305,archeologist
30028,Q96305,anthropologist
30029,Q96305,paleontologist
30030,Q96305,historian
30031,Q963084,botanist
30032,Q963339,philosopher
30033,Q963339,historian
30034,Q963339,economist
30035,Q963339,geographer
30036,Q96347,physicist
30037,Q96347,meteorologist
30038,Q96358,geographer
30039,Q963603,anatomist
30040,Q963603,zoologist
30041,Q9637415,mathematician
30042,Q963774,historian
30043,Q963774,archeologist
30044,Q9637757,zoologist
30045,Q963912,anatomist
30046,Q96396,geologist
30047,Q964160,anatomist
30048,Q96418211,geologist
30049,Q96418211,paleontologist
30050,Q96418211,botanist
30051,Q96440169,archeologist
30052,Q964447,zoologist
30053,Q96452,musicologist
30054,Q964704,geologist
30055,Q96476,astronomer
30056,Q96476,mathematician
30057,Q964809,historian
30058,Q965144,philosopher
30059,Q965144,mathematician
30060,Q965166,botanist
30061,Q96517,astronomer
30062,Q96517,mathematician
30063,Q96523,archeologist
30064,Q96523,anthropologist
30065,Q96558,musicologist
30066,Q965602,political scientist
30067,Q965602,historian
30068,Q965602,economist
30069,Q965744,astronomer
30070,Q965744,mathematician
30071,Q96575,archeologist
30072,Q96575,historian
30073,Q96578,geologist
30074,Q96581,chemist
30075,Q96581,geologist
30076,Q96582,economist
30077,Q96592,musicologist
30078,Q96592,theologian
30079,Q965945,historian
30080,Q965945,geographer
30081,Q966069,botanist
30082,Q966125,archeologist
30083,Q96625178,geographer
30084,Q96633,anatomist
30085,Q96643,botanist
30086,Q966434,philosopher
30087,Q966434,economist
30088,Q96653,meteorologist
30089,Q966539,botanist
30090,Q96654599,botanist
30091,Q966568,archeologist
30092,Q966568,historian
30093,Q96665,historian
30094,Q96665,mathematician
30095,Q96665,meteorologist
30096,Q96667,geologist
30097,Q96667,geographer
30098,Q966795,zoologist
30099,Q96680,astronomer
30100,Q96680,mathematician
30101,Q96693,economist
30102,Q967040,zoologist
30103,Q967040,botanist
30104,Q96711604,astronomer
30105,Q96713078,astronomer
30106,Q967233,zoologist
30107,Q967274,mathematician
30108,Q96737,botanist
30109,Q96744,botanist
30110,Q96747839,mathematician
30111,Q96748,paleontologist
30112,Q96748,botanist
30113,Q96749,botanist
30114,Q96749,zoologist
30115,Q967538,zoologist
30116,Q96762,geologist
30117,Q96764,astronomer
30118,Q96766,botanist
30119,Q967895,mathematician
30120,Q968242,botanist
30121,Q968538,zoologist
30122,Q968686,physicist
30123,Q968686,meteorologist
30124,Q96869475,geographer
30125,Q968964,philosopher
30126,Q968964,economist
30127,Q96898707,zoologist
30128,Q969132,historian
30129,Q969132,geographer
30130,Q969138,anthropologist
30131,Q969138,historian
30132,Q96915,astronomer
30133,Q969183,sociologist
30134,Q96921,botanist
30135,Q969259,geologist
30136,Q969370,astronomer
30137,Q969370,mathematician
30138,Q969379,economist
30139,Q969391,anatomist
30140,Q96945529,archeologist
30141,Q9695,musicologist
30142,Q969521,zoologist
30143,Q969548,botanist
30144,Q969604,paleontologist
30145,Q969637,historian
30146,Q969637,geographer
30147,Q96965,botanist
30148,Q969675,astronomer
30149,Q969675,philosopher
30150,Q969675,musicologist
30151,Q969675,mathematician
30152,Q9696862,geologist
30153,Q96991,anatomist
30154,Q970015,zoologist
30155,Q970015,geologist
30156,Q970015,paleontologist
30157,Q970015,botanist
30158,Q97012,botanist
30159,Q97013362,anthropologist
30160,Q97013362,historian
30161,Q97013362,linguist
30162,Q97016,chemist
30163,Q97031,botanist
30164,Q970329,archeologist
30165,Q970329,historian
30166,Q97036,chemist
30167,Q970518,botanist
30168,Q970628,physicist
30169,Q970628,astronomer
30170,Q970628,chemist
30171,Q970628,geographer
30172,Q970628,linguist
30173,Q97066,botanist
30174,Q97071,chemist
30175,Q970999,mathematician
30176,Q97102,chemist
30177,Q97105,astronomer
30178,Q97105,geographer
30179,Q97118,anatomist
30180,Q97121,zoologist
30181,Q97126,zoologist
30182,Q97145,mathematician
30183,Q97151,philosopher
30184,Q97151,mathematician
30185,Q971757,astronomer
30186,Q971763,geographer
30187,Q971770,historian
30188,Q971770,zoologist
30189,Q97182,chemist
