,wikidata_id,individual_name,region_code,region_name,birthyear,meta_occupation,meta_region,region
2027,Q63258089,Robert Gage,re_indian_world,Indian world,1813.0,zoologist,non_europe,re_indian_world
2028,Q967233,Robert Christopher Tytler,re_indian_world,Indian world,1818.0,zoologist,non_europe,re_indian_world
2029,Q3530291,Vedanta Desika,re_indian_world,Indian world,1269.0,philosopher,non_europe,re_indian_world
2030,Q2343604,Vallabha,re_indian_world,Indian world,1479.0,philosopher,non_europe,re_indian_world
2031,Q2989506,Rupa Goswami,re_indian_world,Indian world,1489.0,philosopher,non_europe,re_indian_world
2032,Q7918786,Velaiyar,re_indian_world,Indian world,1768.0,philosopher,non_europe,re_indian_world
2033,Q5657354,Haridatta,re_indian_world,Indian world,700.0,astronomer | mathematician,non_europe,re_indian_world
2034,Q4857748,Bapudeva Sastri,re_indian_world,Indian world,1821.0,astronomer | mathematician,non_europe,re_indian_world
2035,Q527384,Pingala,re_indian_world,Indian world,-149.0,linguist | mathematician,non_europe,re_indian_world
2036,Q7919473,Vemana,re_indian_world,Indian world,1652.0,philosopher,non_europe,re_indian_world
2037,Q8008992,William Ferguson,re_indian_world,Indian world,1820.0,botanist | zoologist,non_europe,re_indian_world
2038,Q3537994,Raghavendra Tirtha,re_indian_world,Indian world,1595.0,philosopher,non_europe,re_indian_world
2039,Q7194114,Pillai Lokacharya,re_indian_world,Indian world,1205.0,philosopher,non_europe,re_indian_world
2040,Q6360377,Kanaka Dasa,re_indian_world,Indian world,1509.0,philosopher,non_europe,re_indian_world
2041,Q2833104,Alexander Dow,re_indian_world,Indian world,1736.0,linguist,non_europe,re_indian_world
2042,Q15968152,Jack Francis Needham,re_indian_world,Indian world,1842.0,linguist,non_europe,re_indian_world
2043,Q558275,the one eyed,re_indian_world,Indian world,200.0,philosopher,non_europe,re_indian_world
2044,Q93267410,Raghunatha Tirtha,re_indian_world,Indian world,1405.0,philosopher,non_europe,re_indian_world
2045,Q1423663,Yajnavalkya,re_indian_world,Indian world,-800.0,astronomer | philosopher,non_europe,re_indian_world
2046,Q5618471,Gunabhiram Barua,re_indian_world,Indian world,1837.0,historian,non_europe,re_indian_world
2047,Q4143328,Gopala Bhatta Goswami,re_indian_world,Indian world,1503.0,theologian,non_europe,re_indian_world
2048,Q180967,Adi Shankara,re_indian_world,Indian world,788.0,philosopher,non_europe,re_indian_world
2049,Q2349261,Fernão Vaz Dourado,re_indian_world,Indian world,1520.0,geographer,non_europe,re_indian_world
2050,Q5345847,Edward West,re_indian_world,Indian world,1782.0,economist,non_europe,re_indian_world
2051,Q314394,Jyotirao Phule,re_indian_world,Indian world,1827.0,philosopher,non_europe,re_indian_world
2052,Q4673518,Acharya Bhikshu,re_indian_world,Indian world,1726.0,philosopher,non_europe,re_indian_world
2053,Q16155497,Zainuddin Makhdoom II,re_indian_world,Indian world,1531.0,historian,non_europe,re_indian_world
2054,Q771686,Basava,re_indian_world,Indian world,1134.0,philosopher,non_europe,re_indian_world
2055,Q48730567,Akshobhya Tirtha,re_indian_world,Indian world,1282.0,theologian | philosopher,non_europe,re_indian_world
2056,Q445460,Shantideva,re_indian_world,Indian world,685.0,philosopher,non_europe,re_indian_world
2057,Q982481,Mahadev Govind Ranade,re_indian_world,Indian world,1842.0,philosopher,non_europe,re_indian_world
2058,Q21519259,José Camilla Lisboa,re_indian_world,Indian world,1822.0,botanist,non_europe,re_indian_world
2059,Q21519259,José Camilla Lisboa,re_indian_world,Indian world,,botanist,non_europe,re_indian_world
2060,Q13121964,Siddharudha Swami,re_indian_world,Indian world,1837.0,philosopher,non_europe,re_indian_world
2061,Q64031619,Raghuttama Tirtha,re_indian_world,Indian world,1548.0,philosopher,non_europe,re_indian_world
2062,Q66085380,Satyapriya Tirtha,re_indian_world,Indian world,1701.0,philosopher,non_europe,re_indian_world
2063,Q6167696,Jayatirtha,re_indian_world,Indian world,1345.0,philosopher,non_europe,re_indian_world
2064,Q15725063,Jasobanta Dasa,re_indian_world,Indian world,1487.0,philosopher,non_europe,re_indian_world
2065,Q6479873,Lakshmi Kumara Thathachariar,re_indian_world,Indian world,1572.0,philosopher,non_europe,re_indian_world
2066,Q5589914,Govindasvāmi,re_indian_world,Indian world,800.0,astronomer | mathematician,non_europe,re_indian_world
2067,Q213385,Bhāskara II,re_indian_world,Indian world,1114.0,astronomer | mathematician,non_europe,re_indian_world
2068,Q6747104,Manavala Mamunigal,re_indian_world,Indian world,1370.0,philosopher,non_europe,re_indian_world
2069,Q7176348,Peter Percival,re_indian_world,Indian world,1803.0,linguist,non_europe,re_indian_world
2070,Q10240,Dadabhai Naoroji,re_indian_world,Indian world,1825.0,economist,non_europe,re_indian_world
2071,Q66449255,Satyabhinava Tirtha,re_indian_world,Indian world,1673.0,philosopher,non_europe,re_indian_world
2072,Q456963,candra ki+rti,re_indian_world,Indian world,600.0,philosopher,non_europe,re_indian_world
2073,Q993504,Yāska,re_indian_world,Indian world,-500.0,linguist,non_europe,re_indian_world
2074,Q7653146,Swami Abhayananda,re_indian_world,Indian world,1842.0,philosopher,non_europe,re_indian_world
