,wikidata_id,individual_name,region_code,region_name,birthyear,meta_occupation,meta_region,region
1104,Q12954243,Yoshisuke Matsunaga,re_japan,Japan,1690.0,mathematician,non_europe,re_japan
1105,Q6532207,Yamaji Yukitaka,re_japan,Japan,1777.0,astronomer,non_europe,re_japan
1106,Q11575579,Tanaka Noritada,re_japan,Japan,1838.0,historian,non_europe,re_japan
1107,Q1240937,Inō Tadataka,re_japan,Japan,1745.0,geographer,non_europe,re_japan
1108,Q17994343,Suzuki Akira,re_japan,Japan,1764.0,linguist,non_europe,re_japan
1109,Q3915605,Kurushima Kinai,re_japan,Japan,1650.0,mathematician,non_europe,re_japan
1110,Q384703,Musō Soseki,re_japan,Japan,1275.0,philosopher,non_europe,re_japan
1111,Q153320,Rai San'yo,re_japan,Japan,1781.0,historian,non_europe,re_japan
1112,Q5507492,Fujita Sadasuke,re_japan,Japan,1734.0,mathematician,non_europe,re_japan
1113,Q640808,Jinsai Itō,re_japan,Japan,1627.0,philosopher,non_europe,re_japan
1114,Q5507494,Fujitani Nariakira,re_japan,Japan,1738.0,linguist,non_europe,re_japan
1115,Q652953,Shiba Kōkan,re_japan,Japan,1747.0,geographer,non_europe,re_japan
1116,Q3020437,Nakagawa Jun'an,re_japan,Japan,1739.0,botanist,non_europe,re_japan
1117,Q3148401,Ikeda Mitsumasa,re_japan,Japan,1609.0,philosopher,non_europe,re_japan
1118,Q8514292,Matsumae Norihiro,re_japan,Japan,1844.0,anthropologist,non_europe,re_japan
1119,Q1334955,Kada no Azumamaro,re_japan,Japan,1669.0,linguist,non_europe,re_japan
1120,Q1065728,Toju Nakae,re_japan,Japan,1608.0,philosopher,non_europe,re_japan
1121,Q714175,Ueda Akinari,re_japan,Japan,1734.0,linguist,non_europe,re_japan
1122,Q1527039,Yoshida Mitsuyoshi,re_japan,Japan,1598.0,mathematician,non_europe,re_japan
1123,Q11655398,Kotonobu Mamiya,re_japan,Japan,1777.0,geographer,non_europe,re_japan
1124,Q6463936,Kawada Takeshi,re_japan,Japan,1842.0,geographer,non_europe,re_japan
1125,Q1362200,Toneri-shinnō,re_japan,Japan,676.0,historian,non_europe,re_japan
1126,Q11532304,Matsuno Hazama,re_japan,Japan,1846.0,botanist,non_europe,re_japan
1127,Q21611001,Isuke Tsuboi,re_japan,Japan,1843.0,botanist,non_europe,re_japan
1128,Q584466,Arakaki Seishō,re_japan,Japan,1840.0,linguist,non_europe,re_japan
1129,Q3469315,Saitō Chikudō,re_japan,Japan,1815.0,philosopher | historian,non_europe,re_japan
1130,Q11534346,Yanagi Narayoshi,re_japan,Japan,1832.0,mathematician,non_europe,re_japan
1131,Q11470960,Yamaji Akitsune,re_japan,Japan,1850.0,astronomer,non_europe,re_japan
1132,Q3128831,Hayashi Ryūkō,re_japan,Japan,1681.0,philosopher,non_europe,re_japan
1133,Q541565,Imakita Kosen,re_japan,Japan,1816.0,philosopher,non_europe,re_japan
1134,Q6533330,Nemoto Michiaki,re_japan,Japan,1822.0,philosopher,non_europe,re_japan
1135,Q318064,Dōgen,re_japan,Japan,1200.0,philosopher,non_europe,re_japan
1136,Q40030937,Yamaoka Jirō,re_japan,Japan,1850.0,chemist,non_europe,re_japan
1137,Q726163,Kambei Mori,re_japan,Japan,1600.0,mathematician,non_europe,re_japan
1138,Q11533345,Enri Hayashi,re_japan,Japan,1831.0,botanist,non_europe,re_japan
1139,Q705860,Anjirō,re_japan,Japan,1600.0,linguist,non_europe,re_japan
