,wikidata_id,individual_name,region_code,region_name,birthyear,meta_occupation,meta_region,region
33656,Q18944999,Angelo Felice Capelli,re_italy,Italy,1681.0,astronomer | mathematician,europe,re_europe
33664,Q10284911,Francisco Leitão Ferreira,re_portugal,Portugal,1667.0,historian,europe,re_europe
33668,Q48812832,Giovanni Antonio Pecci,re_italy,Italy,1693.0,historian,europe,re_europe
33671,Q781668,Placido Puccinelli,re_italy,Italy,1609.0,historian,europe,re_europe
33673,Q11905564,Andrés Díaz,re_spain,Spain,1600.0,philosopher,europe,re_europe
33680,Q609811,Carlo Sernicola,re_italy,Italy,1659.0,theologian,europe,re_europe
33694,Q50330389,Fernando Antonio Ghedini,re_italy,Italy,1684.0,philosopher,europe,re_europe
33695,Q10284550,Francisco Afonso de Chaves e Melo,re_portugal,Portugal,1685.0,historian,europe,re_europe
33699,Q52149202,Tomaso Tomasi,re_italy,Italy,1608.0,historian,europe,re_europe
33700,Q319511,"Sebastião José de Carvalho e Melo, 1st Marquis of Pombal",re_portugal,Portugal,1699.0,geologist,europe,re_europe
33714,Q76738,Athanasius Kircher,re_italy,Italy,1602.0,physicist | musicologist | astronomer | linguist | mathematician | geologist | archeologist | theologian | historian | anatomist,europe,re_europe
33737,Q1268728,Francesco Lana de Terzi,re_italy,Italy,1631.0,physicist | mathematician | zoologist,europe,re_europe
33742,Q3875844,Niccolò Capasso,re_italy,Italy,1671.0,theologian,europe,re_europe
33760,Q1230485,Giovanni Maria Lancisi,re_italy,Italy,1654.0,epidemiologist | anatomist,europe,re_europe
33768,Q5290135,Domenico Viva,re_italy,Italy,1648.0,theologian,europe,re_europe
33769,Q21209072,Stefano da San Gregorio,re_italy,Italy,1601.0,mathematician,europe,re_europe
33792,Q59530703,Arcangelo Agostini,re_italy,Italy,1660.0,theologian,europe,re_europe
33798,Q947693,"Sir Richard Fanshawe, 1st Baronet",re_spain,Spain,1608.0,linguist,europe,re_europe
33809,Q673468,Paolo Casati,re_italy,Italy,1617.0,astronomer | physicist | mathematician,europe,re_europe
33826,Q10285894,Manuel dos Santos,re_portugal,Portugal,1672.0,historian,europe,re_europe
33832,Q5993064,Ignácio Barbosa-Machado,re_portugal,Portugal,1686.0,historian,europe,re_europe
33904,Q19359603,Ottavio Ferrari,re_italy,Italy,1607.0,archeologist,europe,re_europe
33909,Q3712980,Domenico Corradi d'Austria,re_italy,Italy,1677.0,mathematician,europe,re_europe
33917,Q10324338,Manuel Luís Maldonado,re_portugal,Portugal,1644.0,historian,europe,re_europe
33919,Q30899601,Pedro Murillo Velarde,re_spain,Spain,1696.0,geographer | historian,europe,re_europe
33957,Q3767266,Giovanni Francesco Crivelli,re_italy,Italy,1691.0,mathematician,europe,re_europe
33966,Q20890611,Manuel Pimentel,re_portugal,Portugal,1650.0,geographer,europe,re_europe
33973,Q91748013,Alvise Cima,re_italy,Italy,1643.0,geographer,europe,re_europe
33999,Q3766656,Giovanni Battista Falda,re_italy,Italy,1643.0,geographer,europe,re_europe
34006,Q217435,Giovanni Battista Sammartini,re_italy,Italy,1700.0,musicologist,europe,re_europe
34009,Q601642,Carlo Lodoli,re_italy,Italy,1690.0,mathematician,europe,re_europe
